id,loan_amnt,funded_amnt,int_rate,installment,total_pymnt,issue_date,loan_status,term,verification_status,addr_state
58130544,20000,20000,28,667,2654,8,1,36,0,3
58131424,8000,8000,14,275,1373,8,1,36,1,3
58131444,24000,24000,28,488,1943,8,1,60,1,4
58141208,20000,20000,28,434,1726,8,1,60,0,1
58150328,11000,11000,28,360,1433,8,1,36,0,1
58150768,10500,10500,28,352,1753,8,1,36,1,0
58151224,15600,15600,17,392,1554,8,1,60,1,3
58160344,7500,7500,28,235,935,8,1,36,1,1
58170328,15000,15000,13,348,1721,8,1,60,0,0
58171256,18000,18000,19,468,41913,8,1,60,1,1
58180232,32750,32750,28,739,3676,8,1,60,1,1
58180304,2650,2650,22,102,406,8,1,36,1,3
58180532,13800,13800,28,439,2192,8,1,60,0,1
58180584,30000,30000,16,745,3670,8,1,60,1,0
58180616,26000,26000,28,1372,3202,8,1,36,1,1
58181272,9000,9000,16,318,1577,8,1,36,0,1
58191352,15450,15450,28,515,2040,8,1,36,1,1
58200388,20000,20000,28,424,2113,8,1,60,1,0
58200864,8000,8000,28,263,1045,8,1,36,0,1
58201004,20000,20000,28,440,2187,8,1,60,0,1
58240732,12000,12000,28,279,1107,8,1,60,0,1
58241040,3500,1000,28,117,574,8,1,36,1,1
58250252,12000,12000,28,392,1563,8,1,36,1,3
58250456,10000,10000,28,333,1327,8,1,36,1,3
58250704,5000,5000,28,157,626,8,0,36,0,1
58251000,34500,34500,23,992,41913,8,1,60,1,1
58260132,5000,5000,28,159,632,8,1,36,1,2
58260136,15000,15000,28,1372,15623,8,1,36,0,1
58261112,15000,15000,18,544,2146,8,1,36,0,2
58270792,8000,8000,28,258,1281,8,1,36,1,1
58280292,16000,16000,16,393,1560,8,1,60,1,1
58280484,35000,10400,14,245,973,8,1,60,0,1
58280648,17500,17500,23,503,1990,8,1,60,1,1
58281016,12000,12000,28,366,1461,8,1,36,1,1
58281024,18000,18000,28,554,2205,8,1,60,1,3
58281060,7000,7000,28,216,7056,8,1,36,1,1
58281136,8000,8000,28,266,1056,8,1,36,0,1
58281160,5500,5500,28,184,41913,8,1,36,1,1
58290252,12000,12000,28,382,41913,8,1,36,0,3
58290712,12000,12000,28,244,1216,8,1,60,0,3
58291268,6000,6000,28,180,720,8,1,60,1,4
58300360,12575,12575,16,448,1763,9,1,36,1,0
58310128,24000,24000,13,550,2732,8,1,60,0,3
58310656,17500,17500,28,385,1518,8,1,60,0,1
58310940,9000,9000,13,307,1223,8,1,36,1,0
58320308,8400,8400,28,1372,1103,8,1,36,1,1
58320448,12000,12000,28,375,1866,8,1,36,1,3
58320532,9000,9000,28,296,1181,9,1,36,0,1
58321020,35000,35000,28,1167,5735,0,1,36,1,1
58340788,14400,14400,15,503,2001,8,1,36,1,1
58350164,20700,20700,13,481,2375,8,1,60,0,3
58350532,21000,21000,15,506,2007,8,1,60,1,1
58350952,20800,20800,28,693,2760,8,1,36,1,2
58351172,8000,8000,28,240,961,8,1,36,0,2
58360460,16000,16000,16,566,2252,9,1,36,0,3
58360496,13200,13200,28,420,13333,8,1,36,0,3
58360712,7000,7000,28,236,1174,8,1,36,1,1
58361032,4000,4000,28,133,530,8,1,36,1,1
58361048,20000,20000,28,451,2184,8,1,60,1,3
58370400,8000,8000,13,270,1071,8,1,36,1,1
58370720,35000,35000,28,770,3058,8,1,60,1,1
58370980,1800,1800,28,58,1030,8,1,60,1,1
58380416,6000,6000,28,1372,997,8,1,36,1,1
58380804,12000,12000,28,382,1524,8,1,36,0,3
58380920,5000,5000,17,179,713,8,1,36,1,1
58390248,4000,4000,13,136,677,8,1,36,1,1
58390668,22900,22900,19,606,2982,8,1,60,0,3
58390928,4225,4225,20,159,631,8,1,36,1,1
58391128,12000,12000,13,275,1122,9,1,60,1,4
58400540,20000,20000,28,447,41913,8,1,60,1,1
58400580,8000,8000,13,270,1077,8,1,36,0,1
58410156,25000,25000,15,874,41913,8,1,36,0,3
58410504,1400,1400,16,49,197,8,1,60,1,1
58410584,21000,21000,18,536,41913,8,1,60,0,1
58410616,35000,35000,16,1247,4924,8,1,36,0,1
58410720,23000,23000,18,590,2340,8,1,60,1,1
58411092,20000,20000,13,683,3401,8,1,36,0,1
58411272,6025,6025,28,197,982,8,1,60,1,2
58420536,20000,20000,28,654,2594,8,1,36,1,1
58430184,4800,1000,28,160,637,8,1,36,1,1
58430504,14400,14400,28,480,1911,0,1,36,1,1
58430508,8000,1000,28,255,1016,8,1,36,1,1
58430688,14550,14550,28,469,1869,8,1,36,0,1
58430844,10500,10500,28,328,1637,8,1,36,0,0
58431288,6000,6000,28,196,781,8,1,36,1,1
58431300,15000,15000,16,531,2098,9,1,36,0,1
58460204,7500,7500,28,235,939,8,1,36,1,1
58461104,9000,9000,28,290,1441,8,1,36,1,1
58461316,18000,18000,28,375,1866,8,1,60,0,1
58470600,22400,22400,28,453,1792,9,1,60,1,1
58470888,18000,18000,13,1372,1623,8,1,60,0,3
58492116,35000,35000,28,1115,5507,8,1,36,1,1
58492524,20000,20000,22,563,2203,8,1,60,1,1
58492576,20000,1000,28,610,2435,9,1,36,1,2
58493048,20000,20000,28,424,1688,8,1,60,1,1
58493088,28000,28000,28,675,2773,8,1,60,1,1
58493512,4000,4000,20,1372,4240,8,1,36,1,1
58493592,1000,1000,13,34,41913,9,1,36,1,1
58494172,10550,10550,16,259,1028,9,1,60,1,1
58494396,21000,21000,18,536,2101,8,1,60,1,1
58502468,24200,24200,18,617,2422,8,1,60,1,4
58503512,7000,7000,28,219,7087,8,1,36,0,1
58503692,25000,25000,28,543,2219,8,1,60,0,1
58503788,5000,5000,28,159,637,8,1,36,1,1
58503980,16000,16000,17,402,1657,8,1,60,0,0
58512196,25000,25000,28,763,3044,0,1,36,1,1
58513840,10000,10000,28,212,1056,8,1,60,0,1
58514056,4800,4800,16,171,675,8,1,36,1,1
58514060,35000,35000,28,760,3021,8,1,60,1,1
58522240,15000,15000,14,354,1391,8,1,60,1,1
58522904,30000,30000,17,1082,4255,9,1,36,1,0
58523124,10500,10500,19,273,10839,8,1,60,1,1
58524144,18000,18000,28,600,2441,9,1,36,1,1
58524448,24000,24000,18,612,2390,9,0,60,1,1
58532172,10000,10000,28,333,1343,8,1,36,1,1
58532328,12000,12000,28,382,1906,8,1,36,1,3
58532952,7825,7825,17,282,1141,8,1,36,1,0
58533060,14475,14475,19,383,1517,8,1,60,1,1
58533772,35000,35000,16,869,4086,0,1,60,1,1
58542112,20000,20000,28,670,2669,8,1,36,1,1
58542444,10500,10500,15,367,1459,9,1,36,1,1
58542596,35000,35000,15,843,3345,0,1,60,1,1
58542644,6000,6000,28,197,784,8,1,36,1,1
58542728,15000,15000,28,326,1621,8,1,60,0,2
58543300,20000,20000,28,434,1714,8,1,60,0,1
58543724,14000,14000,28,421,1702,8,0,36,0,1
58544192,24000,24000,28,1372,1920,8,1,60,1,1
58552728,20000,20000,13,1372,20324,8,1,60,0,1
58553128,8200,8200,28,273,1361,8,1,36,1,1
58562288,20000,20000,28,645,2569,8,1,36,1,1
58563048,10000,10000,28,314,1247,9,1,60,1,2
58563232,11975,11975,28,501,1553,8,1,36,1,1
58563252,12000,12000,28,361,41913,8,1,36,0,1
58572816,18000,18000,28,580,2317,8,1,36,1,2
58572960,16000,16000,28,361,1423,8,1,60,0,1
58583220,7800,7800,13,266,1326,8,1,36,1,1
58583260,35000,10000,14,236,936,8,1,60,0,1
58583484,25400,25400,15,888,3530,8,1,60,1,1
58583848,28275,28275,28,638,2515,8,1,60,0,1
58583940,8400,8400,28,1372,1112,9,1,36,1,2
58593612,12000,12000,13,275,1091,8,1,60,0,3
58594264,7000,7000,13,236,937,8,1,36,1,2
58602584,14000,14000,28,451,1798,9,1,36,1,0
58603120,20000,20000,13,465,1829,8,1,60,0,2
58603124,3000,3000,18,109,452,8,1,36,1,4
58603240,13125,13125,28,467,13298,8,1,36,1,3
58603264,10000,10000,13,341,1717,0,1,36,1,1
58612412,15000,15000,28,312,1242,8,1,60,1,3
58613232,5600,5600,28,186,754,8,1,36,1,2
58613708,35000,4200,28,140,554,8,1,36,1,1
58622340,31950,31950,28,1054,4195,8,1,36,1,0
58622580,14000,14000,16,499,1983,9,1,60,1,2
58623132,8675,8675,28,289,1151,9,1,36,1,3
58623176,4800,4800,28,157,622,8,1,36,1,3
58623348,35000,2100,28,70,350,8,1,36,0,1
58624400,16000,16000,28,1372,2163,8,1,36,1,1
58632316,15000,15000,28,503,2002,8,1,60,0,1
58632548,10000,10000,28,333,1327,0,1,36,1,4
58632792,16000,16000,28,500,1988,8,1,36,1,3
58633108,22400,22400,15,540,2681,8,1,60,0,1
58633616,4800,4800,28,150,598,8,1,36,1,1
58633872,28800,28800,28,929,3684,8,1,36,1,1
58642132,35000,21000,28,669,2667,8,1,36,1,1
58642192,24000,24000,28,765,3127,0,1,36,1,1
58642272,35000,8600,16,306,911,8,1,36,1,4
58642608,15000,15000,19,397,1572,8,1,60,1,3
58643976,15300,15300,16,545,2152,8,1,36,1,3
58652488,35000,35000,28,1286,4026,9,1,36,1,1
58652632,14000,14000,13,325,1281,8,0,60,1,2
58653276,16725,16725,28,368,1450,8,1,60,0,1
58653368,5800,5800,28,191,768,8,1,36,1,2
58653544,12550,12550,16,447,1777,8,1,36,1,1
58653876,19000,19000,13,435,1713,8,1,60,1,1
58654116,18400,18400,28,487,1929,9,1,60,1,1
58662236,20200,20200,28,622,3051,8,1,36,0,1
58662400,8400,8400,28,274,1094,8,1,36,1,1
58662660,7800,7800,28,248,1239,8,1,36,0,2
58662968,35000,35000,14,826,3490,8,1,60,1,1
58663080,3400,3400,15,118,591,8,1,36,1,1
58663136,35000,15000,28,471,1878,8,1,36,0,1
58663688,10500,10500,28,346,1378,8,1,36,0,1
58663796,7000,7000,19,260,3273,8,1,36,0,1
58663824,9350,9350,17,336,1325,8,1,36,1,1
58664440,15000,15000,28,500,1990,9,1,36,0,1
58672524,12000,12000,28,268,1058,8,1,60,1,4
58673520,5000,5000,28,154,614,8,1,36,0,1
58673916,28000,28000,13,641,2639,9,1,60,0,1
58673972,10000,10000,13,338,1339,8,1,36,0,2
58674132,35000,35000,28,790,3138,9,1,60,1,2
58682360,25000,25000,28,521,2071,8,1,60,0,1
58682520,12000,12000,20,324,1187,9,1,60,1,1
58682608,20000,20000,28,628,2521,9,1,36,1,0
58682640,9600,9600,28,309,1225,9,1,36,0,1
58683344,8000,8000,28,263,1045,9,1,36,1,3
58683820,34000,34000,28,1053,4188,8,1,36,1,1
58692176,21325,21325,17,539,2138,9,0,60,1,1
58693556,10000,10000,28,225,41913,9,1,60,0,1
58712464,35000,35000,18,893,3503,8,0,60,1,1
58713416,35000,8000,28,263,1050,8,1,36,1,1
58713828,13800,13800,19,359,1782,8,1,60,1,1
58722892,12000,1000,28,387,1535,8,1,36,0,1
58723276,28000,28000,28,843,3356,8,1,36,0,2
58723452,7025,7025,16,248,982,8,1,60,1,1
58724120,20000,20000,13,458,1345,8,1,60,0,1
58732612,10525,10525,21,401,1581,0,1,36,1,3
58733020,10000,10000,28,312,1242,8,1,36,0,3
58752132,24000,24000,28,537,2133,8,1,60,1,1
58752136,14650,14650,28,491,1955,9,1,36,1,4
58772284,13200,13200,28,266,1021,9,1,60,0,1
58772448,13125,13125,19,347,1404,8,1,60,1,1
58772452,35000,7000,28,216,865,8,1,36,1,2
58772648,10000,10000,28,335,1362,8,1,36,1,2
58792136,7200,7200,28,240,950,8,1,36,1,1
58792368,10800,10800,28,360,41913,8,1,36,1,1
58832360,9500,9500,28,294,1197,8,1,36,1,1
58832616,29700,29700,16,1058,4291,8,1,36,0,1
58832656,12000,12000,28,295,1416,8,1,60,1,1
58832824,3075,3075,14,106,419,9,1,36,1,1
58842612,8000,8000,28,258,1023,8,1,36,1,1
58852624,13000,1000,14,448,1804,8,1,36,0,1
58912192,16150,16150,17,406,1609,8,1,60,1,0
58912216,35000,18000,28,554,2205,8,1,36,1,1
58912248,20000,20000,28,670,2747,8,1,36,1,1
58912680,12000,12000,28,361,1080,9,1,36,1,1
58922468,34000,34000,13,779,3054,9,1,60,1,1
58932352,21100,21100,28,426,1697,8,1,60,0,3
58932624,12000,12000,19,317,1244,8,1,60,1,1
58943512,20000,20000,22,563,2203,8,1,60,1,1
58963728,9600,9600,28,289,1150,8,1,36,0,1
58973352,12000,12000,28,361,1438,8,1,36,0,1
58973372,7200,7200,28,241,955,8,1,36,0,0
58973452,28000,28000,28,594,2348,8,1,60,0,3
58973736,28000,28000,28,843,3364,8,1,36,0,3
58973836,4000,4000,28,133,528,8,1,36,1,3
58993132,7850,7850,19,288,1145,8,1,36,1,1
59003220,12000,1000,28,239,951,8,1,60,0,1
59003504,5000,5000,28,163,651,9,1,36,1,3
59003676,21000,21000,28,470,1845,9,1,60,0,2
59013212,28000,28000,28,557,2208,8,1,60,1,3
59013568,30000,30000,28,929,3707,8,1,36,1,3
59013704,22875,22875,16,568,2251,8,1,60,0,1
59023120,31000,31000,18,791,3102,8,1,60,1,4
59023764,15000,15000,14,517,2057,8,1,36,1,3
59033248,6000,6000,28,180,720,9,1,36,1,1
59033712,15000,15000,28,457,1829,8,1,36,0,3
59069304,20000,20000,28,451,1779,9,1,60,1,1
59069424,25000,25000,28,651,2577,8,1,60,1,1
59069460,18000,18000,19,476,1867,8,1,60,1,1
59069900,13425,13425,17,482,1916,8,0,36,1,3
59070000,9000,9000,28,301,1207,8,1,36,1,1
59070260,7000,7000,28,229,41913,9,1,36,1,2
59070272,16875,16875,19,439,1722,8,1,60,0,3
59071176,20000,20000,28,602,2397,8,1,36,0,1
59071884,34800,34800,19,921,3609,8,1,60,1,1
59072616,4000,4000,15,139,562,8,1,36,0,2
59073296,24000,24000,28,1372,1943,8,1,60,0,1
59073400,15000,15000,28,469,1870,9,0,36,1,3
59079912,25000,25000,28,543,2158,9,1,60,0,1
59080336,10000,10000,28,312,1240,9,1,36,0,1
59080832,10000,10000,28,333,1333,9,1,60,1,2
59081324,8000,8000,28,244,983,9,1,36,0,3
59082500,27000,27000,28,883,3584,9,1,36,1,1
59082872,12000,12000,28,387,1535,9,1,36,1,1
59083032,27625,27625,16,984,3913,9,1,36,1,0
59089120,16000,16000,28,1372,16133,8,1,36,0,2
59089200,15000,15000,28,503,2002,8,1,36,1,0
59090168,12000,12000,14,283,1196,0,1,60,1,1
59091168,23400,1000,20,632,2504,9,1,60,1,1
59092256,12000,12000,28,1372,1556,9,1,36,1,1
59092264,7200,7200,28,229,41913,9,1,36,1,3
59092756,30000,30000,13,687,2728,9,1,60,1,1
59099892,30000,30000,28,1006,4004,8,1,60,1,3
59101240,2000,2000,13,68,271,9,1,36,0,1
59101552,9000,9000,28,290,1148,9,1,36,1,3
59101952,19025,19025,13,650,2563,9,1,60,1,2
59109368,21000,21000,28,641,2557,8,1,36,1,1
59109612,13450,13450,28,312,1225,9,1,60,0,2
59109936,15000,15000,28,478,1908,8,1,60,0,1
59109968,21825,21825,18,557,2206,8,1,60,0,1
59110588,35000,35000,28,1372,4311,9,1,36,1,3
59110920,7350,7350,28,245,1183,8,1,36,1,3
59111196,10000,10000,15,349,1381,9,1,60,1,1
59112524,10800,10800,28,244,960,8,1,60,0,3
59119872,3975,3975,20,149,626,8,1,60,0,1
59120568,12000,12000,28,375,1496,8,1,36,1,3
59120664,14950,14950,18,544,2201,9,1,36,1,1
59121072,20000,20000,28,451,1779,8,1,60,1,1
59121252,2000,2000,28,65,260,9,1,36,1,1
59122048,6000,6000,28,191,762,8,1,36,0,1
59122052,15000,15000,13,348,1366,9,1,60,0,1
59122096,18000,18000,28,600,1788,9,1,36,0,2
59122544,9250,1000,28,285,1137,9,1,36,0,2
59122952,6000,6000,28,200,41913,9,1,36,0,1
59129452,20000,20000,15,482,1911,8,1,60,1,1
59129648,5000,5000,28,157,469,9,1,36,0,1
59130192,35000,14000,28,446,1778,8,1,36,0,1
59130660,5000,5000,28,156,620,9,1,36,1,2
59131012,25000,25000,19,651,2551,8,1,60,1,1
59131204,16550,16550,18,425,1717,9,1,60,0,1
59131472,16000,16000,14,377,1497,8,1,60,1,1
59131568,18000,18000,28,418,1660,9,1,60,0,2
59131584,12000,12000,28,264,1041,8,1,60,1,1
59132708,35000,19600,26,595,2310,9,1,60,1,1
59139192,30000,30000,16,738,2884,9,1,60,1,1
59139488,35000,1000,28,790,3138,9,1,60,1,3
59139772,28000,28000,28,876,3491,8,1,36,0,2
59140240,4000,4000,15,139,555,9,1,36,1,1
59140288,17000,17000,28,511,2035,9,1,60,0,1
59142000,35000,35000,16,1247,4957,9,1,36,0,2
59142008,21000,21000,28,481,1987,8,1,60,1,1
59142072,24200,24200,17,869,3419,9,1,36,1,1
59142212,12000,12000,28,268,1066,9,1,60,0,1
59149372,10000,10000,28,341,1879,8,1,36,1,1
59149688,19875,19875,15,479,1899,9,1,60,1,3
59150780,5000,5000,15,174,690,9,1,36,0,2
59151184,8000,8000,28,261,1052,9,1,36,0,1
59151332,2900,1000,18,105,417,9,1,36,1,1
59160332,8000,8000,28,266,1061,9,1,60,0,1
59160408,24000,24000,14,566,2246,8,1,60,1,3
59160524,12000,12000,18,308,1220,8,1,60,1,4
59160584,12800,12800,19,470,1847,9,1,36,1,1
59160860,15100,15100,20,1372,1598,8,1,60,1,1
59161776,9800,9800,16,347,1370,8,1,36,1,1
59161972,35000,35000,28,1167,4749,9,1,36,1,3
59162016,30000,30000,28,989,3910,9,1,36,1,1
59162764,3500,3500,16,124,3668,9,1,36,1,1
59170412,10000,10000,28,335,1334,8,1,36,1,1
59170856,35000,20400,15,491,1932,9,1,60,1,3
59171636,30000,30000,19,781,3093,9,1,60,1,1
59171960,6000,6000,28,200,792,9,1,36,1,1
59172520,29000,29000,28,630,29483,9,1,60,0,1
59173192,13850,13850,13,468,1865,9,1,36,1,3
59180040,20000,20000,28,447,1777,8,1,60,0,1
59180076,9000,9000,28,281,1092,9,1,36,1,1
59180440,7000,7000,15,244,993,8,0,36,0,1
59181204,12000,12000,28,371,1478,8,1,36,0,1
59181376,11000,11000,13,372,1481,9,1,36,1,1
59182212,35000,35000,14,826,3304,8,1,60,1,1
59182516,19525,19525,13,454,19850,0,1,60,0,1
59182584,20000,20000,13,683,2694,9,1,60,0,1
59182656,18000,18000,13,412,1623,8,1,60,0,2
59182748,3600,1000,15,125,500,9,1,36,1,1
59182904,26600,26600,21,734,2905,9,1,60,0,1
59189240,10800,10800,28,325,1294,9,1,36,0,1
59189884,35000,10000,28,329,1313,8,1,36,1,1
59190272,31500,31500,28,641,2537,9,1,60,1,1
59190584,10800,10800,28,332,1327,8,1,60,1,1
59191452,9375,1000,18,340,1350,8,1,36,1,1
59191892,12000,1000,28,377,1502,9,1,36,0,3
59192920,5000,5000,16,178,701,9,1,36,1,1
59193328,35000,35000,17,880,3454,9,1,60,1,1
59199256,35000,21275,21,587,2323,9,1,60,1,1
59199592,22800,22800,13,771,3070,9,1,36,0,2
59199640,12800,12800,28,385,1538,8,1,36,0,1
59200060,5000,5000,13,169,680,8,1,36,1,1
59200072,16000,16000,28,516,2042,9,1,36,1,3
59200856,12800,12800,20,346,1437,8,1,60,1,1
59201012,20000,20000,28,654,2594,9,1,36,1,1
59201032,29925,29925,21,826,3213,9,1,60,1,3
59201040,35000,35000,15,1223,4864,9,1,36,1,2
59209420,8000,8000,28,263,1050,8,1,36,1,1
59209920,14400,14400,28,480,1911,9,1,36,0,1
59210024,10500,10500,13,240,954,9,1,60,1,3
59210700,30000,30000,18,765,3033,9,0,60,1,1
59210836,35000,15200,28,330,1312,9,1,60,1,1
59211288,30000,30000,28,956,3794,9,1,36,1,3
59211572,25450,25450,19,674,2668,9,0,60,0,1
59211600,10000,10000,28,333,1320,9,1,36,1,1
59211792,10500,10500,23,302,1194,9,1,60,1,2
59220192,16000,16000,28,527,2101,8,1,36,1,1
59221344,18000,18000,28,593,18228,9,1,36,1,3
59221400,35000,18000,28,375,1528,9,1,60,1,1
59221488,28000,28000,28,876,41913,9,1,36,1,3
59221568,9500,9500,28,294,1170,8,1,60,0,1
59222056,5025,5025,18,183,719,9,1,36,1,1
59222212,12600,12600,21,347,1376,0,1,60,1,1
59222564,18450,18450,24,541,2191,9,1,60,1,1
59222968,16800,16800,28,560,2212,9,1,36,1,2
59229344,15000,15000,15,361,1072,10,1,60,1,2
59229616,8000,8000,16,283,1115,9,1,36,1,1
59229824,6000,6000,28,184,737,9,1,36,0,0
59230448,16000,16000,20,432,1712,9,1,60,1,1
59230684,21000,21000,28,657,12609,9,1,36,0,1
59231068,15800,15800,16,559,1083,9,1,36,1,0
59232608,19200,19200,28,600,2381,9,1,36,1,3
59240284,21000,21000,13,710,2828,9,1,36,1,1
59242964,32500,32500,19,846,2678,9,1,60,1,2
59249648,10000,10000,28,203,41913,8,1,60,0,1
59249916,15000,15000,28,457,1826,8,1,36,0,1
59250336,8300,8300,28,264,1049,9,1,36,1,4
59252936,7200,7200,28,232,919,9,1,36,1,1
59259432,17500,17500,28,391,1543,0,1,60,0,1
59259704,12000,12000,28,375,1496,9,1,36,1,1
59261276,24000,24000,28,485,2342,8,1,60,0,1
59261432,12000,12000,28,395,2117,8,1,36,1,0
59261808,35000,11975,28,376,1491,9,1,36,1,4
59262000,35000,27600,28,910,3733,9,1,36,1,1
59262452,13200,13200,13,451,1778,9,1,36,0,1
59262488,20000,20000,28,667,2654,9,1,36,0,1
59262800,35000,20000,28,659,2607,9,1,36,1,1
59262900,35000,21000,28,659,2629,9,1,36,1,1
59270016,20000,20000,28,637,2540,9,1,36,1,0
59271276,20000,20000,28,625,2494,9,1,36,1,1
59272232,10000,10000,28,335,1334,9,1,36,1,1
59272912,26000,26000,28,582,1711,9,1,60,0,0
59272968,12000,1000,18,306,961,9,1,60,1,1
59273236,7000,7000,28,229,908,9,0,36,1,1
59279688,35000,35000,28,790,3237,0,1,60,1,1
59280800,12000,12000,13,406,1791,9,1,36,0,1
59281248,4000,4000,14,137,558,9,1,36,1,1
59281656,6000,6000,28,197,782,0,1,36,0,2
59282108,11500,11500,13,267,1052,0,1,60,1,3
59282640,18000,18000,28,1372,1599,8,1,60,0,1
59290376,8000,8000,14,275,8254,9,1,36,1,1
59290840,10000,10000,28,1372,1270,8,1,36,1,2
59291032,5000,5000,28,150,5053,9,1,36,0,1
59291160,35000,8000,15,279,1982,9,1,36,1,1
59291384,15000,15000,28,491,1941,9,1,36,1,2
59291524,19275,19275,13,658,2619,8,1,36,1,1
59292040,4000,4000,28,142,571,9,1,36,1,1
59292852,3200,3200,28,105,420,8,1,36,1,1
59292872,5000,5000,28,156,623,9,1,60,1,3
59299520,16000,1000,28,358,1422,8,1,60,0,2
59299552,30000,30000,28,677,2690,9,1,60,1,1
59300376,23000,23000,28,515,41913,8,1,60,1,1
59300840,20000,20000,13,465,1845,9,1,60,0,1
59301068,15000,15000,13,507,2008,8,1,36,0,1
59301936,17000,17000,17,613,2411,9,1,36,1,1
59303124,30000,30000,17,759,2963,0,1,60,1,1
59310284,35000,35000,28,1154,3497,9,1,36,1,1
59310708,7500,7500,16,267,1062,9,1,36,0,1
59310964,18000,18000,28,403,1587,8,1,60,0,1
59311084,24000,24000,13,558,2214,9,0,60,0,1
59311948,5200,5200,28,170,677,9,1,36,1,0
59311988,24000,24000,28,732,2922,9,1,36,0,1
59312188,8000,8000,28,1372,978,9,1,36,1,1
59312228,6750,6750,28,225,895,9,1,36,0,1
59313408,10725,10725,28,359,1431,9,1,36,0,2
59371480,19425,19425,19,713,2803,9,1,36,1,2
59372112,10000,10000,28,322,962,9,1,36,1,3
59372440,7500,7500,28,239,948,9,0,36,1,1
59381216,5000,5000,28,169,518,9,1,36,1,1
59381904,11500,11500,28,351,1400,9,1,36,0,0
59382344,35000,35000,28,790,41913,9,1,60,1,1
59382460,10000,10000,28,333,1320,9,1,36,1,1
59383016,12000,12000,28,382,41913,9,1,36,0,2
59383024,35000,35000,28,790,3113,9,1,60,1,1
59392280,16000,16000,28,352,1398,9,1,60,1,1
59392460,10800,10800,15,377,1527,9,1,36,1,1
59401732,8000,8000,28,268,1097,9,1,36,1,2
59402096,35000,35000,28,1372,3370,9,1,36,1,1
59402308,35000,35000,16,861,3413,9,1,60,1,0
59402432,7000,7000,16,248,975,9,1,36,1,1
59411524,1000,1000,28,32,126,9,1,36,0,1
59411860,10000,10000,28,202,804,9,1,60,0,1
59411860,15000,15000,28,372,1476,9,1,60,1,3
59412280,15000,15000,17,379,1459,9,1,60,0,1
59412432,3075,3075,28,103,408,9,1,36,0,1
59412768,25000,25000,28,763,3044,9,1,36,0,1
59421388,12000,12000,28,366,1455,9,1,36,1,3
59422024,15500,15500,28,484,1926,9,0,36,1,1
59422320,21000,21000,28,474,1883,9,1,60,0,3
59422468,21000,21000,28,470,1866,9,1,60,0,0
59422484,12000,12000,16,298,1181,9,0,60,1,3
59422812,12000,12000,13,275,41913,9,1,60,1,1
59431588,30000,30000,13,697,2744,9,1,60,1,1
59431784,21000,21000,28,427,1273,9,1,60,0,2
59432620,5275,5275,28,158,632,9,1,36,1,1
59432728,15000,15000,28,494,1969,9,1,36,1,1
59433156,12000,12000,28,400,1617,9,1,36,1,0
59433200,35000,7175,17,257,1017,9,1,36,1,3
59441896,8000,8000,14,275,1090,9,1,36,1,1
59441984,5125,5125,28,167,667,9,1,36,1,1
59442664,14000,14000,13,320,926,9,1,60,0,0
59442888,9600,9600,28,322,959,9,1,36,1,1
59451116,8000,8000,28,266,1042,9,1,36,1,1
59452120,20000,20000,15,482,41913,9,1,60,1,1
59461876,8500,8500,28,285,1134,9,1,36,0,1
59471420,25000,25000,13,581,41913,8,1,60,0,1
59471752,9000,9000,14,310,1234,9,1,36,1,1
59472232,12000,12000,19,312,41913,9,1,60,1,1
59472784,6000,6000,28,196,781,9,0,36,1,2
59473120,7000,7000,14,241,41913,9,1,36,1,1
59473144,19200,19200,28,422,19782,9,1,60,0,1
59491160,12000,12000,28,366,1460,9,1,36,0,4
59491564,17475,17475,15,1372,1655,9,1,60,0,3
59492296,10000,10000,28,314,1252,9,0,36,1,1
59493104,8075,8075,17,290,862,9,1,60,1,2
59501184,30000,30000,28,677,2658,9,1,60,1,1
59501472,28000,28000,28,570,2387,9,1,60,0,1
59501752,8000,8000,28,263,1050,9,1,36,1,1
59502208,8000,8000,28,244,974,9,1,36,0,0
59502464,2500,2500,28,88,2640,9,1,36,1,3
59502824,10000,10000,28,1372,999,9,1,36,1,1
59512720,21000,21000,21,579,1713,9,1,60,1,2
59512992,15000,15000,14,517,2045,9,1,36,1,1
59513184,11000,11000,28,1372,1413,9,1,36,1,1
59521628,10000,10000,28,305,1214,9,1,36,0,1
59522540,16000,16000,13,372,1476,9,0,60,0,1
59522752,33750,33750,28,1113,4507,9,1,36,1,1
59531116,20000,20000,28,447,1777,8,1,60,0,3
59531136,20000,20000,18,510,2022,0,1,60,0,3
59542212,31150,31150,17,1119,4447,9,1,36,0,1
59542456,3000,3000,28,1372,400,9,1,36,0,1
59543020,24000,24000,21,662,2621,9,0,60,1,4
59551392,35000,30000,14,708,2771,9,1,60,1,1
59551672,15000,15000,28,478,1893,9,1,36,0,3
59551880,28775,28775,28,625,2466,9,1,60,1,1
59561144,18000,18000,28,573,2286,9,1,36,1,1
59561240,7500,7500,13,253,1001,9,1,36,0,1
59561584,35000,35000,13,1184,3910,9,1,36,1,1
59562936,18000,18000,28,455,1805,9,1,60,1,1
59571176,10000,10000,28,318,1270,9,1,36,0,1
59571276,9150,1000,23,358,1452,9,1,36,1,1
59571300,18000,18000,28,593,2363,9,1,36,1,1
59571620,30000,30000,20,811,3175,9,1,60,1,3
59572084,28000,28000,28,616,41913,9,1,60,1,1
59572296,7000,7000,28,216,865,9,1,36,1,1
